[2026-07-31 10:03:03.171] [剩余时间: 300秒] AIN1:62516, AIN2:50547, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:49.008] [剩余时间: 74秒] AIN1:54603, AIN2:43665, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:49.044] [剩余时间: 74秒] AIN1:54603, AIN2:43665, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:49.089] [剩余时间: 74秒] AIN1:63604, AIN2:43665, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:49.137] [剩余时间: 74秒] AIN1:63604, AIN2:43580, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:49.183] [剩余时间: 73秒] AIN1:63604, AIN2:43580, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:49.232] [剩余时间: 73秒] AIN1:63604, AIN2:43580, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:49.280] [剩余时间: 73秒] AIN1:63604, AIN2:43580, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:49.328] [剩余时间: 73秒] AIN1:63604, AIN2:43580, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:49.372] [剩余时间: 73秒] AIN1:63604, AIN2:43580, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:49.417] [剩余时间: 73秒] AIN1:63604, AIN2:43580, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:49.464] [剩余时间: 73秒] AIN1:63604, AIN2:43580, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:49.513] [剩余时间: 73秒] AIN1:63604, AIN2:43580, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:49.548] [剩余时间: 73秒] AIN1:63604, AIN2:43580, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:49.584] [剩余时间: 73秒] AIN1:63604, AIN2:43580, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:49.630] [剩余时间: 73秒] AIN1:63604, AIN2:43580, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:49.678] [剩余时间: 73秒] AIN1:65534, AIN2:52328, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:49.726] [剩余时间: 73秒] AIN1:65534, AIN2:52328, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:49.771] [剩余时间: 73秒] AIN1:65534, AIN2:52328, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:49.820] [剩余时间: 73秒] AIN1:65534, AIN2:52328, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:49.865] [剩余时间: 73秒] AIN1:65534, AIN2:52328, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:49.915] [剩余时间: 73秒] AIN1:65534, AIN2:52328, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:49.967] [剩余时间: 73秒] AIN1:65534, AIN2:52328, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:50.014] [剩余时间: 73秒] AIN1:65534, AIN2:52328, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:50.050] [剩余时间: 73秒] AIN1:65534, AIN2:52328, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:50.086] [剩余时间: 73秒] AIN1:65534, AIN2:52328, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:50.134] [剩余时间: 73秒] AIN1:65534, AIN2:52328, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:50.179] [剩余时间: 72秒] AIN1:65534, AIN2:52328, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:50.228] [剩余时间: 72秒] AIN1:54687, AIN2:52328, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:50.277] [剩余时间: 72秒] AIN1:54687, AIN2:43580, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:50.329] [剩余时间: 72秒] AIN1:54687, AIN2:43580, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:50.376] [剩余时间: 72秒] AIN1:54687, AIN2:43580, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:50.422] [剩余时间: 72秒] AIN1:54687, AIN2:43580, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:50.471] [剩余时间: 72秒] AIN1:54687, AIN2:43580, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:50.522] [剩余时间: 72秒] AIN1:54687, AIN2:43580, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:50.563] [剩余时间: 72秒] AIN1:54687, AIN2:43580, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:50.598] [剩余时间: 72秒] AIN1:54687, AIN2:43580, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:50.644] [剩余时间: 72秒] AIN1:54687, AIN2:43580, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:50.690] [剩余时间: 72秒] AIN1:54687, AIN2:43580, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:50.738] [剩余时间: 72秒] AIN1:54687, AIN2:43580, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:50.784] [剩余时间: 72秒] AIN1:54518, AIN2:43580, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:50.832] [剩余时间: 72秒] AIN1:54518, AIN2:43580, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:50.880] [剩余时间: 72秒] AIN1:54518, AIN2:43580, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:50.926] [剩余时间: 72秒] AIN1:54518, AIN2:43580, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:50.975] [剩余时间: 72秒] AIN1:54518, AIN2:43580, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:51.025] [剩余时间: 72秒] AIN1:54518, AIN2:43580, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:51.060] [剩余时间: 72秒] AIN1:54518, AIN2:43580, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:51.105] [剩余时间: 72秒] AIN1:54518, AIN2:43580, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:51.154] [剩余时间: 72秒] AIN1:54518, AIN2:43580, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:51.203] [剩余时间: 71秒] AIN1:54518, AIN2:43580, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:51.248] [剩余时间: 71秒] AIN1:54518, AIN2:43580, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:51.294] [剩余时间: 71秒] AIN1:54518, AIN2:43580, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:51.344] [剩余时间: 71秒] AIN1:63604, AIN2:43580, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:51.389] [剩余时间: 71秒] AIN1:63604, AIN2:43495, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:51.438] [剩余时间: 71秒] AIN1:63604, AIN2:43495, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:51.484] [剩余时间: 71秒] AIN1:63604, AIN2:43495, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:51.528] [剩余时间: 71秒] AIN1:63604, AIN2:43495, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:51.565] [剩余时间: 71秒] AIN1:63604, AIN2:43495, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:51.612] [剩余时间: 71秒] AIN1:63604, AIN2:43495, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:51.657] [剩余时间: 71秒] AIN1:63604, AIN2:43495, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:51.705] [剩余时间: 71秒] AIN1:63604, AIN2:43495, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:51.752] [剩余时间: 71秒] AIN1:63604, AIN2:43495, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:51.802] [剩余时间: 71秒] AIN1:63604, AIN2:43495, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:51.850] [剩余时间: 71秒] AIN1:63604, AIN2:43495, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:51.895] [剩余时间: 71秒] AIN1:63604, AIN2:43495, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:51.942] [剩余时间: 71秒] AIN1:54348, AIN2:51042, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:51.994] [剩余时间: 71秒] AIN1:54348, AIN2:51042, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:52.041] [剩余时间: 71秒] AIN1:54348, AIN2:51042, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:52.078] [剩余时间: 71秒] AIN1:54348, AIN2:51042, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:52.123] [剩余时间: 71秒] AIN1:54348, AIN2:51042, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:52.169] [剩余时间: 71秒] AIN1:54348, AIN2:51042, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:52.212] [剩余时间: 70秒] AIN1:54348, AIN2:51042, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:52.259] [剩余时间: 70秒] AIN1:54348, AIN2:51042, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:52.309] [剩余时间: 70秒] AIN1:54348, AIN2:51042, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:52.353] [剩余时间: 70秒] AIN1:54348, AIN2:51042, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:52.396] [剩余时间: 70秒] AIN1:54348, AIN2:51042, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:52.449] [剩余时间: 70秒] AIN1:54348, AIN2:51042, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:52.494] [剩余时间: 70秒] AIN1:51720, AIN2:51042, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:52.541] [剩余时间: 70秒] AIN1:51720, AIN2:51140, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:52.579] [剩余时间: 70秒] AIN1:51720, AIN2:51140, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:52.624] [剩余时间: 70秒] AIN1:51720, AIN2:51140, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:52.671] [剩余时间: 70秒] AIN1:51720, AIN2:51140, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:52.723] [剩余时间: 70秒] AIN1:51720, AIN2:51140, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:52.769] [剩余时间: 70秒] AIN1:51720, AIN2:51140, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:52.817] [剩余时间: 70秒] AIN1:51720, AIN2:51140, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:52.864] [剩余时间: 70秒] AIN1:51720, AIN2:51140, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:52.912] [剩余时间: 70秒] AIN1:51720, AIN2:51140, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:52.958] [剩余时间: 70秒] AIN1:51720, AIN2:51140, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:53.004] [剩余时间: 70秒] AIN1:51720, AIN2:51140, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:53.046] [剩余时间: 70秒] AIN1:63703, AIN2:51140, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:53.085] [剩余时间: 70秒] AIN1:63703, AIN2:43835, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:53.132] [剩余时间: 70秒] AIN1:63703, AIN2:43835, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:53.176] [剩余时间: 69秒] AIN1:63703, AIN2:43835, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:53.225] [剩余时间: 69秒] AIN1:63703, AIN2:43835, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:53.272] [剩余时间: 69秒] AIN1:63703, AIN2:43835, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:53.322] [剩余时间: 69秒] AIN1:63703, AIN2:43835, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:53.370] [剩余时间: 69秒] AIN1:63703, AIN2:43835, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:53.418] [剩余时间: 69秒] AIN1:63703, AIN2:43835, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:53.466] [剩余时间: 69秒] AIN1:63703, AIN2:43835, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:53.514] [剩余时间: 69秒] AIN1:63703, AIN2:43835, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:53.559] [剩余时间: 69秒] AIN1:63703, AIN2:43835, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:53.598] [剩余时间: 69秒] AIN1:63703, AIN2:43835, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:53.644] [剩余时间: 69秒] AIN1:51805, AIN2:39765, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:53.691] [剩余时间: 69秒] AIN1:51805, AIN2:39765, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:53.739] [剩余时间: 69秒] AIN1:51805, AIN2:39765, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:53.788] [剩余时间: 69秒] AIN1:51805, AIN2:39765, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:53.834] [剩余时间: 69秒] AIN1:51805, AIN2:39765, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:53.885] [剩余时间: 69秒] AIN1:51805, AIN2:39765, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:53.931] [剩余时间: 69秒] AIN1:51805, AIN2:39765, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:53.978] [剩余时间: 69秒] AIN1:51805, AIN2:39765, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:54.027] [剩余时间: 69秒] AIN1:51805, AIN2:39765, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:54.062] [剩余时间: 69秒] AIN1:51805, AIN2:39765, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:54.099] [剩余时间: 69秒] AIN1:51805, AIN2:39765, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:54.148] [剩余时间: 69秒] AIN1:51805, AIN2:39765, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:54.194] [剩余时间: 68秒] AIN1:65534, AIN2:39765, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:54.242] [剩余时间: 68秒] AIN1:65534, AIN2:43495, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:54.286] [剩余时间: 68秒] AIN1:65534, AIN2:43495, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:54.338] [剩余时间: 68秒] AIN1:65534, AIN2:43495, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:54.384] [剩余时间: 68秒] AIN1:65534, AIN2:43495, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:54.435] [剩余时间: 68秒] AIN1:65534, AIN2:43495, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:54.482] [剩余时间: 68秒] AIN1:65534, AIN2:43495, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:54.531] [剩余时间: 68秒] AIN1:65534, AIN2:43495, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:54.566] [剩余时间: 68秒] AIN1:65534, AIN2:43495, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:54.614] [剩余时间: 68秒] AIN1:65534, AIN2:43495, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:54.658] [剩余时间: 68秒] AIN1:65534, AIN2:43495, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:54.709] [剩余时间: 68秒] AIN1:65534, AIN2:43495, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:54.752] [剩余时间: 68秒] AIN1:54687, AIN2:43495, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:54.799] [剩余时间: 68秒] AIN1:54687, AIN2:50844, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:54.842] [剩余时间: 68秒] AIN1:54687, AIN2:50844, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:54.893] [剩余时间: 68秒] AIN1:54687, AIN2:50844, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:54.939] [剩余时间: 68秒] AIN1:54687, AIN2:50844, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:54.989] [剩余时间: 68秒] AIN1:54687, AIN2:50844, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:55.037] [剩余时间: 68秒] AIN1:54687, AIN2:50844, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:55.071] [剩余时间: 68秒] AIN1:54687, AIN2:50844, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:55.116] [剩余时间: 68秒] AIN1:54687, AIN2:50844, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:55.161] [剩余时间: 68秒] AIN1:54687, AIN2:50844, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:55.212] [剩余时间: 67秒] AIN1:54687, AIN2:50844, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:55.264] [剩余时间: 67秒] AIN1:54687, AIN2:50844, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:55.311] [剩余时间: 67秒] AIN1:57740, AIN2:50844, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:55.357] [剩余时间: 67秒] AIN1:57740, AIN2:52426, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
